date,new_cases,new_deaths,new_tests,total_cases,total_deaths,total_tests,population,cases_per_million,deaths_per_million,tests_per_million
2020-02-21,0.0,0.0,,3.0,0.0,,60461828.0,0.04961808299940915,0.0,0.0
2020-02-22,14.0,0.0,,17.0,0.0,,60461828.0,0.28116913699665186,0.0,0.0
2020-02-23,62.0,2.0,,79.0,2.0,,60461828.0,1.3066095189844409,0.0330787219996061,0.0330787219996061
2020-02-24,53.0,0.0,,132.0,2.0,,60461828.0,2.1831956519740023,0.0330787219996061,0.0330787219996061
2020-02-25,97.0,4.0,,229.0,6.0,,60461828.0,3.7875136689548983,0.0992361659988183,0.0992361659988183
2020-02-26,93.0,5.0,,322.0,11.0,,60461828.0,5.325674241936582,0.18193297099783354,0.18193297099783354
2020-02-27,78.0,1.0,,400.0,12.0,,60461828.0,6.61574439992122,0.1984723319976366,0.1984723319976366
2020-02-28,250.0,5.0,,650.0,17.0,,60461828.0,10.750584649871982,0.28116913699665186,0.28116913699665186
2020-02-29,238.0,4.0,,888.0,21.0,,60461828.0,14.686952567825108,0.34732658099586405,0.34732658099586405
2020-03-01,240.0,8.0,,1128.0,29.0,,60461828.0,18.656399207777838,0.47964146899428844,0.47964146899428844
2020-03-02,561.0,6.0,,1689.0,35.0,,60461828.0,27.93498072866735,0.5788776349931067,0.5788776349931067
2020-03-03,347.0,17.0,,2036.0,52.0,,60461828.0,33.67413899559901,0.8600467719897585,0.8600467719897585
2020-03-04,466.0,28.0,,2502.0,80.0,,60461828.0,41.38148122150723,1.323148879984244,1.323148879984244
2020-03-05,587.0,27.0,,3089.0,107.0,,60461828.0,51.09008612839162,1.7697116269789264,1.7697116269789264
2020-03-06,769.0,41.0,,3858.0,148.0,,60461828.0,63.80885473724016,2.447825427970851,2.447825427970851
2020-03-07,778.0,49.0,,4636.0,197.0,,60461828.0,76.67647759508694,3.2582541169612007,3.2582541169612007
2020-03-08,1247.0,36.0,,5883.0,233.0,,60461828.0,97.30106076184134,3.8536711129541104,3.8536711129541104
2020-03-09,1492.0,133.0,,7375.0,366.0,,60461828.0,121.97778737354749,6.053406125927916,6.053406125927916
2020-03-10,1797.0,98.0,,9172.0,464.0,,60461828.0,151.69901909019356,7.674263503908615,7.674263503908615
2020-03-11,977.0,167.0,,10149.0,631.0,,60461828.0,167.85797478700115,10.436336790875725,10.436336790875725
